clienteID,churn,genero,tercera_edad,tiene_pareja,tiene_dependientes,antiguedadContrato_Meses,telefono_suscripcion,telefono_lineas_multiples,internet_suscripcion,seguridadOnline_suscripcion,backupOnline_suscripcion,proteccionDispositivos_suscripcion,soporteTecnico_suscripcion,tvDigital_suscripcion,peliculasDigitales_suscripcion,tipo_contrato,factura_digital,metodo_pago,cargos_mensuales,cargos_totales,pago_automatico,tipo_servicio_internet,cargos_diarios,ambasSuscripciones
5649-TJHOV,True,M,True,True,False,27,False,False,True,False,False,False,False,False,True,MENSUAL,False,TRANSFERENCIA BANCARIA,36.5,1032.0,True,DSL,1.2166666666666666,False
5649-VUKMC,True,F,False,False,False,12,True,False,True,False,False,True,False,True,True,ANUAL,False,CHEQUE POSTAL,95.5,1115.15,False,FIBRA OPTICA,3.183333333333333,True
5650-VDUDS,True,F,False,False,False,4,False,False,True,False,False,False,False,False,False,MENSUAL,True,CHEQUE POSTAL,24.25,96.05,False,DSL,0.8083333333333333,False
5650-YLIBA,False,M,False,False,False,31,True,True,True,False,True,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,81.15,2640.55,False,FIBRA OPTICA,2.705,True
5651-CPDND,False,M,False,False,False,10,True,False,True,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,46.0,492.1,False,DSL,1.5333333333333334,True
5651-CRHKQ,False,F,False,True,False,41,True,False,True,False,True,True,True,False,False,ANUAL,True,TRANSFERENCIA BANCARIA,86.2,3339.05,True,FIBRA OPTICA,2.8733333333333335,True
5651-WYIPH,False,F,True,False,False,18,True,False,True,False,True,False,False,False,False,MENSUAL,True,TARJETA CREDITO,49.85,865.75,True,DSL,1.6616666666666666,True
5651-YLPRD,False,F,False,True,True,32,True,False,True,False,True,False,False,True,False,MENSUAL,True,CHEQUE ELECTRONICO,86.1,2723.75,False,FIBRA OPTICA,2.8699999999999997,True
5652-MSDEY,False,F,False,False,False,10,True,True,True,False,False,False,False,False,False,MENSUAL,True,CHEQUE POSTAL,75.75,777.3,False,FIBRA OPTICA,2.525,True
5653-ITXJK,True,F,False,True,False,31,True,False,True,False,False,False,True,False,False,MENSUAL,True,CHEQUE POSTAL,49.2,1498.55,False,DSL,1.6400000000000001,True
5655-JSMZM,True,M,True,False,False,49,True,True,True,False,False,False,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,96.2,4718.25,False,FIBRA OPTICA,3.2066666666666666,True
5656-JAMLX,False,M,False,False,False,62,True,False,False,False,False,False,False,False,False,BIENAL,False,TRANSFERENCIA BANCARIA,19.85,1253.65,True,SIN SUSCRIPCIÓN A INTERNET,0.6616666666666667,False
5656-MJEFC,False,M,False,True,True,42,False,False,True,True,False,True,True,True,False,BIENAL,False,TARJETA CREDITO,48.15,2032.3,True,DSL,1.605,False
5663-QBGIS,False,M,True,True,False,72,True,True,True,False,True,False,False,True,True,BIENAL,False,TRANSFERENCIA BANCARIA,98.35,6929.4,True,FIBRA OPTICA,3.2783333333333333,True
5666-CYCYZ,False,F,False,False,False,24,True,True,True,False,False,False,True,False,True,MENSUAL,True,CHEQUE ELECTRONICO,89.55,2259.35,False,FIBRA OPTICA,2.985,True
5666-MBJPT,False,M,False,False,False,65,True,True,False,False,False,False,False,False,False,BIENAL,True,TRANSFERENCIA BANCARIA,25.1,1725.0,True,SIN SUSCRIPCIÓN A INTERNET,0.8366666666666667,False
5668-MEISB,False,F,False,True,True,72,True,True,True,True,True,True,True,True,False,BIENAL,False,TARJETA CREDITO,106.1,7657.4,True,FIBRA OPTICA,3.5366666666666666,True
5669-SRAIP,True,F,False,False,False,5,False,False,True,False,False,True,False,False,True,MENSUAL,False,CHEQUE ELECTRONICO,39.5,210.75,False,DSL,1.3166666666666667,False
5671-RQRLP,False,F,True,True,False,70,True,True,True,False,False,False,False,False,False,BIENAL,True,TARJETA CREDITO,75.65,5411.4,True,FIBRA OPTICA,2.521666666666667,True
5671-UUNXD,False,F,True,True,False,50,True,True,True,False,False,False,True,True,True,ANUAL,True,CHEQUE ELECTRONICO,100.65,5189.75,False,FIBRA OPTICA,3.355,True
5673-FSSMF,True,F,False,False,False,1,True,True,True,False,False,False,False,False,True,MENSUAL,True,CHEQUE ELECTRONICO,60.15,60.15,False,DSL,2.005,True
5673-TIYIB,True,M,False,False,False,2,False,False,True,False,True,True,True,False,False,MENSUAL,True,TARJETA CREDITO,40.4,77.15,True,DSL,1.3466666666666667,False
5676-CFLYY,False,M,False,True,True,71,True,False,True,False,True,False,True,True,True,BIENAL,True,TARJETA CREDITO,73.35,5154.5,True,DSL,2.445,True
5678-VFNEQ,False,F,False,True,False,71,True,True,True,True,False,True,False,True,True,ANUAL,True,TARJETA CREDITO,104.1,7412.25,True,FIBRA OPTICA,3.4699999999999998,True
5680-LQOGP,False,F,False,False,False,68,True,False,True,True,True,True,True,True,True,BIENAL,True,TARJETA CREDITO,82.45,5646.6,True,DSL,2.7483333333333335,True
5681-LLOEI,False,M,False,True,True,43,True,True,True,True,False,True,True,False,False,ANUAL,True,TARJETA CREDITO,91.25,4013.8,True,FIBRA OPTICA,3.0416666666666665,True
5684-FJVYR,False,F,False,True,True,72,True,True,True,True,True,False,True,False,False,BIENAL,True,TRANSFERENCIA BANCARIA,90.35,6563.4,True,FIBRA OPTICA,3.0116666666666663,True
5685-IIXLY,True,F,False,True,True,5,True,False,True,False,True,False,False,False,True,MENSUAL,True,CHEQUE ELECTRONICO,83.6,404.2,False,FIBRA OPTICA,2.7866666666666666,True
5686-CMAWK,False,M,False,False,False,17,True,True,True,False,False,True,True,False,False,ANUAL,False,CHEQUE ELECTRONICO,86.75,1410.25,False,FIBRA OPTICA,2.8916666666666666,True
5687-DKDTV,True,F,False,False,False,4,True,False,False,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,20.35,77.5,False,SIN SUSCRIPCIÓN A INTERNET,0.6783333333333333,False
5688-KZTSN,True,M,False,True,True,15,True,False,False,False,False,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,20.0,288.05,False,SIN SUSCRIPCIÓN A INTERNET,0.6666666666666666,False
5692-FPTAH,True,F,False,False,False,1,True,False,True,False,False,False,False,False,False,MENSUAL,True,CHEQUE POSTAL,45.4,45.4,False,DSL,1.5133333333333332,True
5692-ICXLW,False,M,True,False,False,31,True,True,True,False,True,False,False,True,False,MENSUAL,True,CHEQUE ELECTRONICO,90.7,2845.15,False,FIBRA OPTICA,3.0233333333333334,True
5693-PIPCS,False,M,False,False,False,41,True,False,True,False,True,False,True,True,True,BIENAL,True,TARJETA CREDITO,99.65,4220.35,True,FIBRA OPTICA,3.3216666666666668,True
5696-CEIQJ,False,M,False,True,True,67,True,False,True,False,True,True,True,True,True,BIENAL,False,TRANSFERENCIA BANCARIA,103.15,6895.5,True,FIBRA OPTICA,3.4383333333333335,True
5696-EXCYS,False,M,False,False,False,17,True,False,False,False,False,False,False,False,False,BIENAL,False,TARJETA CREDITO,19.45,369.05,True,SIN SUSCRIPCIÓN A INTERNET,0.6483333333333333,False
5696-JVVQY,False,F,False,True,True,48,True,False,True,True,True,True,False,False,True,BIENAL,True,TARJETA CREDITO,70.1,3238.4,True,DSL,2.3366666666666664,True
5696-QURRL,True,M,False,False,False,1,True,False,True,False,False,False,False,False,False,MENSUAL,True,CHEQUE POSTAL,45.05,45.05,False,DSL,1.5016666666666665,True
5697-GOMBF,False,F,True,True,True,28,False,False,True,False,False,False,False,True,False,MENSUAL,True,CHEQUE ELECTRONICO,35.9,973.65,False,DSL,1.1966666666666665,False
5698-BQJOH,True,F,False,False,False,9,True,True,True,False,False,False,False,True,True,MENSUAL,False,CHEQUE ELECTRONICO,94.4,857.25,False,FIBRA OPTICA,3.146666666666667,True
5699-BNCAS,False,M,True,False,False,71,True,True,False,False,False,False,False,False,False,BIENAL,True,CHEQUE POSTAL,24.65,1766.75,False,SIN SUSCRIPCIÓN A INTERNET,0.8216666666666667,False
5701-GUXDC,False,F,False,True,False,26,False,False,True,True,False,True,False,False,False,ANUAL,False,TARJETA CREDITO,35.4,978.6,True,DSL,1.18,False
5701-SVCWR,False,F,False,False,True,1,True,True,False,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,24.0,24.0,False,SIN SUSCRIPCIÓN A INTERNET,0.8,False
5701-YVSVF,False,F,True,True,False,11,True,False,True,False,False,False,True,True,False,MENSUAL,True,CHEQUE ELECTRONICO,82.9,880.05,False,FIBRA OPTICA,2.7633333333333336,True
5701-ZIKJE,False,M,False,False,False,13,True,False,True,False,False,False,True,False,False,MENSUAL,True,CHEQUE POSTAL,50.55,610.75,False,DSL,1.6849999999999998,True
5702-KVQRD,False,M,False,True,False,71,True,False,True,True,False,True,True,True,True,BIENAL,True,CHEQUE ELECTRONICO,82.55,5832.65,False,DSL,2.7516666666666665,True
5702-SKUOB,False,F,False,True,False,4,True,False,False,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,19.6,93.45,False,SIN SUSCRIPCIÓN A INTERNET,0.6533333333333334,False
5707-ORNDZ,True,M,True,False,False,9,True,True,True,True,False,False,False,False,False,MENSUAL,False,CHEQUE ELECTRONICO,54.55,494.05,False,DSL,1.8183333333333331,True
5707-ZMDJP,False,M,False,True,True,53,True,False,True,True,True,False,True,True,False,BIENAL,True,CHEQUE POSTAL,69.7,3729.6,False,DSL,2.3233333333333333,True
5708-EVONK,True,F,False,True,True,58,True,True,True,True,True,False,False,False,True,MENSUAL,True,TRANSFERENCIA BANCARIA,93.4,5435.6,True,FIBRA OPTICA,3.1133333333333337,True
5709-LVOEQ,False,F,False,True,True,0,True,False,True,True,True,True,False,True,True,BIENAL,False,CHEQUE POSTAL,80.85,0.0,False,DSL,2.695,True
5712-AHQNN,False,F,False,False,False,43,True,False,True,False,True,True,False,True,False,MENSUAL,True,CHEQUE ELECTRONICO,91.65,3954.1,False,FIBRA OPTICA,3.055,True
5712-PTIWW,True,M,False,False,False,2,True,False,True,False,False,True,True,False,False,MENSUAL,True,CHEQUE ELECTRONICO,79.85,152.45,False,FIBRA OPTICA,2.6616666666666666,True
5712-VBOXD,False,F,False,False,False,4,True,False,False,False,False,False,False,False,False,MENSUAL,True,TARJETA CREDITO,20.15,68.45,True,SIN SUSCRIPCIÓN A INTERNET,0.6716666666666666,False
5716-EZXZN,False,F,False,True,True,65,True,True,True,True,True,False,True,True,False,BIENAL,True,TARJETA CREDITO,99.05,6416.7,True,FIBRA OPTICA,3.3016666666666667,True
5716-LIBJC,False,F,False,False,True,13,True,True,True,False,True,True,False,True,True,ANUAL,True,TARJETA CREDITO,104.15,1299.1,True,FIBRA OPTICA,3.4716666666666667,True
5724-BIDBU,False,M,False,True,False,49,True,True,True,True,False,False,False,False,False,ANUAL,True,CHEQUE ELECTRONICO,55.35,2633.95,False,DSL,1.845,True
5726-CVNYA,False,F,False,True,True,8,True,False,False,False,False,False,False,False,False,BIENAL,True,CHEQUE POSTAL,19.85,146.6,False,SIN SUSCRIPCIÓN A INTERNET,0.6616666666666667,False
5727-MYATE,False,M,False,True,True,72,True,True,True,True,True,True,True,True,True,BIENAL,True,TARJETA CREDITO,90.8,6397.6,True,DSL,3.0266666666666664,True
5729-KLZAR,True,F,False,True,True,4,True,False,True,False,False,False,False,False,True,MENSUAL,False,CHEQUE ELECTRONICO,80.85,302.75,False,FIBRA OPTICA,2.695,True
5730-DBDSI,False,M,False,False,False,66,True,False,False,False,False,False,False,False,False,BIENAL,False,TRANSFERENCIA BANCARIA,19.7,1253.8,True,SIN SUSCRIPCIÓN A INTERNET,0.6566666666666666,False
5730-RIITO,False,F,True,False,False,43,False,False,True,True,True,False,False,False,False,MENSUAL,True,TARJETA CREDITO,33.45,1500.25,True,DSL,1.115,False
5732-IKGQH,False,M,True,True,False,52,True,False,True,True,False,True,True,True,True,ANUAL,True,TRANSFERENCIA BANCARIA,104.45,5481.25,True,FIBRA OPTICA,3.481666666666667,True
5734-EJKXG,False,F,False,False,False,61,True,True,True,True,True,True,True,True,True,ANUAL,True,CHEQUE ELECTRONICO,118.6,7365.7,False,FIBRA OPTICA,3.953333333333333,True
5736-YEJAX,False,M,False,False,True,69,True,True,True,True,True,True,True,True,False,BIENAL,True,TARJETA CREDITO,79.45,5502.55,True,DSL,2.6483333333333334,True
5740-YHGTW,False,M,False,True,True,70,True,True,True,True,True,False,False,True,False,MENSUAL,True,TARJETA CREDITO,97.55,6669.05,True,FIBRA OPTICA,3.2516666666666665,True
5743-KHMNA,False,M,False,False,False,71,True,True,False,False,False,False,False,False,False,BIENAL,False,TRANSFERENCIA BANCARIA,25.55,1898.1,True,SIN SUSCRIPCIÓN A INTERNET,0.8516666666666667,False
5747-PMBSQ,True,M,True,True,False,10,True,False,True,False,True,True,True,True,False,MENSUAL,True,CHEQUE POSTAL,92.5,934.1,False,FIBRA OPTICA,3.0833333333333335,True
5748-RNCJT,True,M,False,False,False,69,True,True,True,False,False,True,True,True,True,BIENAL,True,TRANSFERENCIA BANCARIA,106.5,7348.8,True,FIBRA OPTICA,3.55,True
5751-USDBL,False,M,False,True,True,46,True,False,True,True,False,True,True,True,True,BIENAL,False,CHEQUE POSTAL,81.0,3846.35,False,DSL,2.7,True
5753-QQWPW,False,F,False,False,False,28,True,False,True,True,True,False,True,False,False,ANUAL,True,CHEQUE ELECTRONICO,59.9,1654.7,False,DSL,1.9966666666666666,True
5756-JYOJT,False,F,False,False,False,11,True,False,True,False,False,True,True,False,True,ANUAL,False,TARJETA CREDITO,64.9,697.25,True,DSL,2.1633333333333336,True
5756-OZRIO,False,M,True,True,False,61,True,True,True,False,True,False,False,False,True,ANUAL,False,TRANSFERENCIA BANCARIA,64.05,3902.6,True,DSL,2.135,True
5759-RCVCB,True,F,False,False,False,3,False,False,True,False,False,False,False,True,False,MENSUAL,False,TARJETA CREDITO,35.2,108.95,True,DSL,1.1733333333333333,False
5760-FXFVO,False,M,False,False,False,6,True,False,True,True,True,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,78.95,494.95,False,FIBRA OPTICA,2.631666666666667,True
5760-IFJOZ,False,M,False,False,False,3,True,True,True,False,True,True,False,True,True,MENSUAL,False,CHEQUE POSTAL,107.95,313.6,False,FIBRA OPTICA,3.5983333333333336,True
5760-WRAHC,False,F,True,False,False,22,True,False,True,True,False,True,True,False,True,MENSUAL,True,CHEQUE POSTAL,69.75,1545.4,False,DSL,2.325,True
5761-BYYZA,True,F,False,True,True,38,True,False,False,False,False,False,False,False,False,ANUAL,False,TARJETA CREDITO,19.6,763.1,True,SIN SUSCRIPCIÓN A INTERNET,0.6533333333333334,False
5762-TJXGK,False,F,False,False,False,52,False,False,True,True,True,True,False,True,True,BIENAL,True,TRANSFERENCIA BANCARIA,58.75,3038.55,True,DSL,1.9583333333333333,False
5766-FTRTS,False,M,False,True,False,72,True,False,True,True,True,True,True,True,True,BIENAL,False,CHEQUE POSTAL,84.45,6033.1,False,DSL,2.815,True
5766-RLNAM,True,M,False,True,False,72,True,True,True,True,True,True,True,True,True,BIENAL,True,CHEQUE ELECTRONICO,115.55,8425.3,False,FIBRA OPTICA,3.8516666666666666,True
5766-XQXMQ,True,F,False,False,False,29,True,False,True,True,True,True,False,False,True,MENSUAL,True,TRANSFERENCIA BANCARIA,68.85,1970.5,True,DSL,2.295,True
5766-ZJYBB,True,M,False,False,False,1,True,False,False,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,19.4,19.4,False,SIN SUSCRIPCIÓN A INTERNET,0.6466666666666666,False
5774-QPLTF,False,M,False,True,True,50,True,False,False,False,False,False,False,False,False,ANUAL,True,CHEQUE POSTAL,20.35,938.95,False,SIN SUSCRIPCIÓN A INTERNET,0.6783333333333333,False
5774-XZTQC,False,F,False,True,True,7,True,False,False,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,20.45,150.75,False,SIN SUSCRIPCIÓN A INTERNET,0.6816666666666666,False
5777-KJIRB,False,F,False,False,False,40,True,False,True,False,False,True,False,False,False,ANUAL,True,CHEQUE POSTAL,50.25,2023.55,False,DSL,1.675,True
5777-ZPQNC,False,F,False,False,False,12,True,False,False,False,False,False,False,False,False,ANUAL,False,CHEQUE ELECTRONICO,20.15,260.7,False,SIN SUSCRIPCIÓN A INTERNET,0.6716666666666666,False
5778-BVOFB,False,F,False,False,False,9,True,False,True,False,False,False,True,True,False,MENSUAL,True,TRANSFERENCIA BANCARIA,59.5,530.05,True,DSL,1.9833333333333334,True
5780-INQIK,False,F,False,False,False,8,True,False,True,False,False,False,True,False,False,MENSUAL,False,CHEQUE ELECTRONICO,49.4,408.25,False,DSL,1.6466666666666667,True
5781-BKHOP,False,F,False,True,False,72,True,True,True,True,True,True,False,True,False,BIENAL,False,TRANSFERENCIA BANCARIA,100.65,7334.05,True,FIBRA OPTICA,3.355,True
5781-RFZRP,False,M,False,True,False,71,True,True,True,True,True,False,True,True,False,BIENAL,False,TARJETA CREDITO,73.5,5357.75,True,DSL,2.45,True
5787-KXGIY,False,M,False,True,False,72,True,False,False,False,False,False,False,False,False,BIENAL,False,TARJETA CREDITO,19.3,1304.8,True,SIN SUSCRIPCIÓN A INTERNET,0.6433333333333333,False
5788-YPOEG,False,F,False,True,True,34,True,False,True,True,True,True,True,True,True,BIENAL,False,CHEQUE POSTAL,84.75,2839.45,False,DSL,2.825,True
5789-LDFXO,False,M,False,False,False,24,True,True,False,False,False,False,False,False,False,ANUAL,False,CHEQUE ELECTRONICO,24.6,592.65,False,SIN SUSCRIPCIÓN A INTERNET,0.8200000000000001,False
5791-KAJFD,False,F,False,True,True,56,True,True,True,True,False,True,False,False,True,ANUAL,True,TRANSFERENCIA BANCARIA,68.75,3808.0,True,DSL,2.2916666666666665,True
5792-JALQC,False,F,True,False,False,52,True,True,True,True,False,True,False,False,False,BIENAL,False,TRANSFERENCIA BANCARIA,59.85,3103.25,True,DSL,1.995,True
5793-YOLJN,False,F,False,True,True,55,True,False,False,False,False,False,False,False,False,BIENAL,False,CHEQUE POSTAL,21.0,1210.3,False,SIN SUSCRIPCIÓN A INTERNET,0.7,False
5795-BKOYE,False,F,False,True,True,69,True,False,True,False,True,True,True,False,False,ANUAL,False,TRANSFERENCIA BANCARIA,59.1,4134.7,True,DSL,1.97,True
5795-KTGUD,False,F,False,True,False,68,True,True,True,True,True,True,False,True,True,BIENAL,True,TRANSFERENCIA BANCARIA,110.8,7553.6,True,FIBRA OPTICA,3.6933333333333334,True
5797-APWZC,True,F,False,False,False,1,True,False,True,False,False,False,False,True,True,MENSUAL,False,CHEQUE ELECTRONICO,90.6,90.6,False,FIBRA OPTICA,3.02,True
5799-JRCZO,False,F,False,False,True,63,True,False,False,False,False,False,False,False,False,BIENAL,False,TARJETA CREDITO,19.5,1215.1,True,SIN SUSCRIPCIÓN A INTERNET,0.65,False
5802-ADBRC,False,F,False,True,False,50,True,True,True,True,False,True,False,True,True,ANUAL,True,CHEQUE POSTAL,104.4,5232.9,False,FIBRA OPTICA,3.48,True
5803-NQJZO,False,M,False,True,False,72,True,True,True,True,True,True,True,False,False,BIENAL,True,TRANSFERENCIA BANCARIA,67.8,4804.65,True,DSL,2.26,True
5804-HYIEZ,False,M,False,True,True,70,True,True,True,True,True,False,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,106.05,7554.05,False,FIBRA OPTICA,3.5349999999999997,True
5804-JMYIO,False,F,False,True,True,39,True,False,False,False,False,False,False,False,False,BIENAL,False,CHEQUE POSTAL,19.75,757.95,False,SIN SUSCRIPCIÓN A INTERNET,0.6583333333333333,False
5804-LEPIM,True,F,True,False,False,2,True,False,True,False,False,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,70.35,139.05,False,FIBRA OPTICA,2.3449999999999998,True
5808-TOTXO,False,F,False,False,True,3,True,False,False,False,False,False,False,False,False,ANUAL,True,TARJETA CREDITO,20.55,57.4,True,SIN SUSCRIPCIÓN A INTERNET,0.685,False
5811-IWXYM,False,F,False,True,True,52,True,True,True,False,False,True,False,True,True,ANUAL,False,TRANSFERENCIA BANCARIA,101.25,5301.1,True,FIBRA OPTICA,3.375,True
5813-UECBU,True,M,True,False,False,33,True,True,True,False,True,True,False,False,False,MENSUAL,True,TARJETA CREDITO,83.85,2716.3,True,FIBRA OPTICA,2.795,True
5815-HGGHV,False,M,False,True,False,20,True,False,True,True,False,False,True,False,True,ANUAL,True,CHEQUE POSTAL,64.15,1274.45,False,DSL,2.1383333333333336,True
5816-JMLGY,False,F,False,True,True,70,True,False,True,False,True,True,True,True,True,BIENAL,True,TRANSFERENCIA BANCARIA,80.4,5717.85,True,DSL,2.68,True
5816-QVHRX,False,F,False,False,False,37,True,True,True,False,False,False,True,True,True,MENSUAL,False,TARJETA CREDITO,100.3,3541.4,True,FIBRA OPTICA,3.3433333333333333,True
5816-SCGFC,False,F,True,False,False,7,True,False,True,False,True,False,False,False,False,MENSUAL,True,CHEQUE POSTAL,51.3,419.35,False,DSL,1.71,True
5820-PTRYM,False,F,True,True,False,56,True,True,True,True,True,True,True,False,False,ANUAL,True,TARJETA CREDITO,68.45,4014.0,True,DSL,2.2816666666666667,True
5821-MMEIL,False,F,False,True,False,57,True,False,False,False,False,False,False,False,False,BIENAL,False,TRANSFERENCIA BANCARIA,19.9,1115.6,True,SIN SUSCRIPCIÓN A INTERNET,0.6633333333333333,False
5825-XJOCM,False,M,False,False,True,48,True,True,True,True,True,True,False,False,False,ANUAL,True,TRANSFERENCIA BANCARIA,64.4,3035.35,True,DSL,2.146666666666667,True
5827-MWCZK,False,M,False,True,True,56,True,True,True,False,True,False,True,True,False,MENSUAL,True,TARJETA CREDITO,96.95,5432.2,True,FIBRA OPTICA,3.231666666666667,True
